page,text
9,*ALABAMA STATE TROOPERS EUFAULA N/A ALAST0600 GUNTERSVILLE PD GUNTERSVILLE MARSHALL AL0500200
9,EUTAW PD EUTAW GREENE AL0350100 *SHERIFF'S OFFICE GUNTERSVILLE MARSHALL AL0500000
9,“SHERIFF'S OFFICE EUTAW GREENE AL0350000 GURLEY PD GURLEY MADISON AL0470300
9,EVERGREEN PD EVERGREEN CONECUH AL0210100 HACKLEBURG PD HACKLEBURG MARION AL0490400
9,*SHERIFF’S OFFICE EVERGREEN CONECUH AL0210000 HALEYVILLE PO HALEYVILLE WINSTON ALO670200
9,*ALABAMA STATE TROOPERS EVERGREEN N/A ALAST2100 HAMILTON PD HAMILTON MARION AL0490100
9,EXCEL PD EXCEL MONROE ALO510400 “SHERIFF'S OFFICE HAMILTON MARION AL0490000
9,FAIRFIELD PO FAIRFIELD JEFFERSON AL0010400 *ALABAMA STATE TROOPERS HAMILTON N/A ALAST4800
9,FAIRHOPE PD FAIRHOPE BALDWIN At.0050200 HAMMONDVILLE PD VALLEY HEAD OE KALB AL0280800
9,FALKVILLE PD FALKVILLE MORGAN AL0520400 HANCEVILLE PD HANCEVILLE CULLMAN AL0250200
9,FAUNSDALE PD FAUNSDALE MARENGO AL0480400 HARPERSVILLE PD HARPERSVILLE SHELBY ALO590900
9,FAYETTE PD FAYETTE FAYETTE AL0320100 HARTFORD PD HARTFORD GENEVA AL0340300
9,*SHERIFF’S OFFICE FAYETTE FAYETTE AL0320000 HARTSELLE PD HARTSELLE MORGAN AL0520200
9,FLINT PD FLINT MORGAN AL0520500 HAYNEVILLE PD HAYNEVILLE LOWNDES AL0450200
9,FLOMATON PD FLOMATON ESCAMBIA AL0300400 *SHERIFF’S OFFICE HAYNEVILLE LOWNDES AL0450000
9,FLORALA PD FLORALA COVINGTON AL0230300 HEADLAND PD HEADLAND HENRY AL0370200
9,FLORENCE PD FLORENCE LAUDERDALE AL0410100 HEFLIN PD HEFLIN CLEBURNE ALO180100
9,*SHERIFF'S OFFICE FLORENCE LAUDERDALE AL0410000 *SHERIFF’S OFFICE HEFLIN CLEBURNE ALO180000
9,*ST. FLORIAN FLORENCE LAUDERDALE AL0410400 HENAGAR PD HENAGAR DE KALB AL0280400
9,*ALABAMA STATE TROOPERS FLORENCE N/A ALAST4100 HILLSBORO PD HILLSBORO LAWRENCE AL0420400
9,FOLEY POD : FOLEY BALDWIN AL0050300 HOBSON CITY PD ANNISTON CALHOUN ALO0110600
9,1-2
9,3-77
10,LAW ENFORCEMENT AGENCIES ALABAMA
10,©@ AGENCY ADDRESS COUNTY ORI AGENCY ADDRESS COUNTY ORI
10,HODGES PD HODGES FRANKLIN ALO330500 *ALABAMA STATE TROOPERS MOBILE N/A ALAST0200
10,HOKES BLUFF PD HOKES BLUFF ETOWAH ALO310600 MONROEVILLE PD MONROEVILLE MONROE AL0510100
10,HOLLYWOOD PD HOLLYWOOD JACKSON ALO390400 *SHERIFF'S OFFICE MONROEVILLE MONROE ALO510000
10,HOMEWOOD PD HOMEWOOD JEFFERSON AL0011000 MONTEVALLO PD MONTEVALLO SHELBY ALO590300
10,HOOVER PD HOOVER JEFFERSON ALOO11200 MONTGOMERY PD MONTGOMERY MONTGOMERY —AL0030100
10,HUEYTOWN PD HUEYTOWN JEFFERSON AL0011900 *SHERIFF'S OFFICE MONTGOMERY MONTGOMERY —AL0030000
10,HUNTSVILLE PD HUNTSVILLE MADISON AL0470100 *ALABAMA ALCOHOLIC BEV MONTGOMERY N/A A..0030400
10,*SHERIFF'S OFFICE HUNTSVILLE MADISON AL0470000 CNTRL BRD LAW ENFORC DIV
10,*ALABAMA STATE TROOPERS HUNTSVILLE N/A ALAST4700 *ALABAMA STATE TROOPERS MONTGOMERY N/A A“ASTO300
10,HURTSBORO PD HURTSBORO RUSSELL AL0570200 “ALABAMA STATE TROOPERS MONTGOMERY N/A ALASTO000
10,IDER PD IDER DE KALB AL0281400 HEADQUARTERS TERMINAL
10,IRONDALE PD IRONDALE JEFFERSON ——ALO011300 SOON ONS an MONTGOMERY N/A ALKILBYOO
10,JACKSON PD JACKSON CLARKE AL0160100 *STATE DEPARTMENT OF MONTGOMERY N/A ALO030300
10,JACKSONVILLE PD JACKSONVILLE CALHOUN ALO110200 CONSERVATION AND
10,JASPER PD JASPER WALKER AL0640100 NATURAL
10,“SHERIFF'S OFFICE JASPER WALKER AL0640000 *STATE DEPARTMENT OF MONTGOMERY N/A AL0030200
10,JEMISON PD JEMISON CHILTON ALO140300 TOXICOLOGY
10,KENNEDY PD KENNEDY LAMAR AL0400300 MOODY PD EDEN ST CLAIR ALO580600
10,KILLEN PD KILLEN LAUDERDALE _AL0410700 MORRIS PD MORRIS JEFFERSON ALO012600
10,KIMBERLY PD KIMBERLY JEFFERSON AL0012900 MOULTON PD MOULTON LAWRENCE AL0420100
10,"KINGSTON PD KINGSTON COFFEE ALO190400 ""SHERIFF'S OFFICE MOULTON LAWRENCE AL0420000"
10,LAFAYETTE PD LAFAYETTE CHAMBERS ALO120100 MOUNDVILLE PD MOUNDVILLE HALE AL0360200
10,*SHERIFF'S OFFICE LAFAYETTE CHAMBERS ALO120000 MOUNTAIN BROOK PD MOUNTAIN BROOK JEFFERSON AL0010300
10,LANETT PD LANETT CHAMBERS ALO120200 MT. VERNON PD MT. VERNON MOBILE AL0020800
10,LEEDS PD LEEDS JEFFERSON AL0010600 MUSCLE SHOALS PD MUSCLE SHOALS COLBERT ALO200300
10,LEIGHTON PD LEIGHTON COLBERT AL0200500 MYRTLEWOOD PD MYRTLEWOOD MARENGO AL0480500
10,© LEVEL PLAINS PD DALEVILLE DALE AL0260300 NAPIER FIELD PD NAPIER FIELD DALE AL0260400
10,*CLEVELAND PD LEVELAND BLOUNT AL0080300 NAUVOO PD NAUVOO WALKER ALO640800
10,LEXINGTON PD LEXINGTON LAUDERDALE —-AL0440500 NEW BROCKTON PD NEW BROCKTON COFFEE ALO190300
10,LINCOLN PD LINCOLN TALLADEGA AL0610400 NEW HOPE PD NEW HOPE MADISON ALO470400
10,LINDEN PD LINDEN MARENGO AL0480200 NEWSITE PD NEWSITE TALLAPOOSA —AL0620600
10,"""SHERIFF'S OFFICE LINDEN MARENGO AL0480000 NEWTON PD NEWTON DALE ALO260500"
10,LINEVILLE PD LINEVILLE CLAY ALO170200 NEWVILLE PD NEWVILLE HENRY ALO370300
10,LIPSCOMB PD LIPSCOMB JEFFERSON AL0012000 NORTHPORT PD NORTHPORT TUSCALOOSA ——_AL0630200
10,LITTLEVILLE PD RUSSELLVILLE COLBERT AL0200600 NOTASULGA PD NOTASULGA MACON AL0460200
10,LIVINGSTON PD LIVINGSTON SUMTER ALO600200 OAKMAN PD OAKMAN WALKER AL0640700
10,*SHERIFF'S OFFICE LIVINGSTON SUMTER AL0600000 ODENVILLE PD ODENVILLE ST. CLAIR * ALO580500
10,LOCKHART PD LOCKHART COVINGTON AL0230600 OHATCHEE PD OHATCHEE CALHOUN ALO110700
10,LOUISVILLE PD LOUISVILLE BARBOUR AL0060400 ONEONTA PD ONEONTA BLOUNT ALO080100
10,LOXLEY PD LOXLEY BALDWIN ALO0S0600 *SHERIFF’S OFFICE ONEONTA BLOUNT AL0080000
10,LUVERNE PD LUVERNE CRENSHAW AL0240100 OPELIKA PD OPELIKA LEE AL0430200
10,*SHERIFF'S OFFICE LUVERNE CRENSHAW AL0240000 *SHERIFF'S OFFICE OPELIKA LEE AL0430000
10,MADISON PD MADISON MADISON ALO470200 *ALABAMA STATE TROOPERS OPELIKA N/A ALAST4300
10,*TRIANA PD MADISON MADISON ALO470600 OPP PD OPP COVINGTON AL0230200
10,MAPLESVILLE PD MAPLESVILLE CHILTON ALO140200 OWENS CROSS ROADS RD OWENS CROSS ROADS MADISON AL0470800
10,MARGARET PD MARGARET ST. CLAIR ALO580800 OXFORD PD OXFORD CALHOUN ALO110500
10,MARION PD MARION PERRY AL0530100 OZARK PD OZARK DALE AL0260100
10,"*SHERIFF’S OFFICE MARION PERRY ALOS30000 ""SHERIFF'S OFFICE OZARK DALE ALO260000"
10,MCINTOSH PD MCINTOSH WASHINGTON — AL0650100 PARRISH PD PARRISH WALKER AL0640600
10,MCKENZIE PD MCKENZIE BUTLER ALO100300 PELHAM PD PELHAM SHELBY ALO590600
10,MENTONE PD MENTONE DE KALB AL0280600 PELL CITY PD PELL CITY ST. CLAIR ALO580100
10,MIDFIELD PD MIDFIELD JEFFERSON AL0010700 *SHERIFF'S OFFICE PELL CITY ST. CLAIR ALO580000
10,MIDLAND CITY PD MIDLAND CITY DALE ALO260600 PENNINGTON PD PENNINGTON CHOCTAW ALO150300
10,MILLPORT PD MILLPORT LAMAR AL0400400 PHENIX CITY PD PHENIX CITY RUSSELL ALO570100
10,© MILLRY PD MILLRY WASHINGTON — AL0650200 *SHERIFF'S OFFICE PHENIX CITY RUSSELL ALO570000
10,MOBILE PD MOBILE MOBILE AL0020100 PHIL CAMPBELL PD PHIL CAMPBELL FRANKLIN ALO330200
10,*SHERIFF’S OFFICE MOBILE MOBILE ALoo20000 PICKENSVILLE PD PICKENSVILLE PICKENS ALO540500
10,1-3
10,3-77
11,LAW ENFORCEMENT AGENCIES ALABAMA
11,AGENCY ADDRESS COUNTY ORI AGENCY ADDRESS COUNTY ORI ©
11,PIEDMONT PD PIEDMONT CALHOUN AL0110300 SHERIFF'S OFFICE ROCKFORD COOSA AL0220000
11,PINE HILL PD PINE HILL WILCOX AL0660200 SHERIFF’S OFFICE TUSCUMBIA COLBERT AL0200000
11,PINKARD PD PINKARD DALE AL0260700 SHERIFF'S OFFICE LUVERNE CRENSHAW AL0240000
11,PISGAH PD PISGAH JACKSON ALO390500 SHERIFF'S OFFICE CULLMAN CULLMAN AL0250000
11,PLEASANT GROVE PD PLEASANT GROVE JEFFERSON AL0011400 SHERIFF'S OFFICE OZARK DALE AL0260000
11,POWELL PD FYFFE DE KALB AL0280500 SHERIFF'S OFFICE SELMA DALLAS AL0270000
11,PRATTVILLE PD PRATTVILLE AUTAUGA AL0040100 SHERIFF'S OFFICE FORT PAYNE DE KALB AL0280000
11,*SHERIFF'S OFFICE PRATTVILLE AUTAUGA AL0040000 SHERIFF'S OFFICE WETUMPKA ELMORE AL0290000
11,PRICHARD PD PRICHARD MOBILE AL0020200 SHERIFF'S OFFICE BREWTON ESCAMBIA AL0300000
11,RAGLAND CITY PD RAGLAND SAINT CLAIR AL0580300 SHERIFF'S OFFICE GADSDEN ETOWAH AL0310000
11,RAINBOW PD GADSDEN ETOWAH AL0310500 SHERIFF'S OFFICE FAYETTE FAYETTE AL0320000
11,RAINSVILLE PD RAINSVILLE DE KALB AL0280700 SHERIFF'S OFFICE RUSSELLVILLE FRANKLIN AL0330000
11,RANBURNE PD RANBURNE CLEBURNE AL0180200 SHERIFF'S OFFICE GENEVA GENEVA AL0340000
11,REO BAY PD RED BAY FRANKLIN ALO330300 SHERIFF'S OFFICE EUTAW GREENE AL0350000
11,RED LEVEL PD RED LEVEL COVINGTON AL0230500 SHERIFF'S OFFICE GREENSBORO HALE AL0360000
11,REFORM PD REFORM PICKENS ALO540300 SHERIFF'S OFFICE ABBEVILLE HENRY AL0370000
11,RIVER FALLS PD RIVER FALLS COVINGTON AL0230700 SHERIFF'S OFFICE DOTHAN HOUSTON AL0380000
11,RIVERSIDE PD RIVERSIDE ST. CLAIR AL0580700 SHERIFF'S OFFICE SCOTTSBORO JACKSON AL0390000
11,ROANOKE PD ROANOKE RANDOLPH ALO560100 SHERIFF'S OFFICE BIRMINGHAM JEFFERSON AL0010000
11,ROBERTSDALE PD ROBERTSDALE BALDWIN AL0050500 SHERIFF'S OFFICE FLORENCE LAUDERDALE AL0410000
11,ROCKFORD PD ROCKFORD COOSA AL0220200 SHERIFF'S OFFICE MOULTON LAWRENCE AL0420000
11,“*SHERIFF'S OFFICE ROCKFORD COOSA AL0220000 SHERIFF'S OFFICE VERNON LAMAR AL0400000
11,ROGERSVILLE PD ROGERSVILLE LAUDERDALE AL0410600 SHERIFF'S OFFICE OPELIKA LEE AL0430000
11,ROOSEVELT PD ROOSEVELT JEFFERSON AL0011500 SHERIFF'S OFFICE ATHENS LIMESTONE AL0440000
11,RUSSELLVILLE PD RUSSELLVILLE FRANKLIN AL0330100 SHERIFF'S OFFICE HAYNEVILLE LOWNDES AL0450000
11,*LITTLEVILLE PD RUSSELLVILLE COLBERT AL0200600 SHERIFF'S OFFICE GUNTERSVILLE MARSHALL AL0500000 ©
11,*SHERIFF'S OFFICE RUSSELLVILLE FRANKLIN ALO330000 SHERIFF'S OFFICE HAMILTON MARION AL0490000
11,SAMSON PD SAMSON GENEVA ALO340200 SHERIFF'S OFFICE HUNTSVILLE MADISON AL0470000
11,SARALAND PD SARALAND MOBILE AL0020500 SHERIFF'S OFFICE LINDEN MARENGO AL0480000
11,SARDIS PD SARDIS DALLAS AL0270200 SHERIFF'S OFFICE TUSKEGEE MACON AL0460000
11,SARDIS PD BOAZ ETOWAH ALO310800 SHERIFF'S OFFICE DECATUR MORGAN AL0520000
11,SATSUMA PD SATSUMA MOBILE AL0020700 SHERIFF'S OFFICE MONROEVILLE MONROE AL0510000
11,SCOTTSBORO PD SCOTTSBORO JACKSON AL0390100 SHERIFF'S OFFICE MOBILE MOBILE AL0020000
11,*SHERIFF’S OFFICE SCOTTSBORO JACKSON AL0390000 SHERIFF'S OFFICE MONTGOMERY MONTGOMERY _AL0030000
11,SECTION PD SECTION JACKSON AL0390700 SHERIFF'S OFFICE MARION PERRY AL0530000
11,SELMA PD SELMA DALLAS AL0270100 SHERIFF'S OFFICE CARROLLTON PICKENS AL0540000
11,*SHERIFF'S OFFICE SELMA DALLAS AL0270000 SHERIFF'S OFFICE TROY PIKE AL0550000
11,* ALABAMA STATE TROOPERS SELMA N/A ALAST2700 SHERIFF'S OFFICE WEDOWEE RANDOLPH ALO560000
11,SHEFFIELD PD SHEFFIELD COLBERT AL0200100 SHERIFF'S OFFICE ASHVILLE RUSSELL ALOS80A00
11,SHERIFF'S OFFICE PRATTVILLE AUTAUGA AL0040000 SHERIFF'S OFFICE PHENIX CITY RUSSELL AL0570000
11,SHERIFF'S OFFICE BAY MINETTE BALDWIN ALO050000 SHERIFF'S OFFICE COLUMBIANA SHELBY ALO590000
11,SHERIFF'S OFFICE CLAYTON BARBOUR ALOO60000 SHERIFF'S OFFICE PELL CITY ST. CLAIR AL0580000
11,SHERIFF'S OFFICE CENTERVILLE BIBB AL0070000 SHERIFF'S OFFICE LIVINGSTON SUMTER ALO600000
11,SHERIFF'S OFFICE ONEONTA BLOUNT ALOG80000 SHERIFF'S OFFICE DADEVILLE TALLAPOOSA AL0620000
11,SHERIFF'S OFFICE GREENVILLE BUTLER AL0100000 SHERIFF'S OFFICE TALLADEGA TALLADEGA AL0610000
11,SHERIFF'S OFFICE UNION SPRINGS BULLOCK AL0090000 SHERIFF'S OFFICE TUSCALOOSA TUSCALOOSA ALO0630000
11,SHERIFF'S OFFICE ANNISTON CALHOUN ALO110000 SHERIFF'S OFFICE CHATOM WASHINGTON AL0650000
11,SHERIFF'S OFFICE BUTLER CHOCTAW ALO150000 SHERIFF'S OFFICE JASPER WALKER AL0640000
11,SHERIFF'S OFFICE CENTRE CHEROKEE AL0130000 SHERIFF'S OFFICE CAMDEN WILCOX ALO660000
11,SHERIFF'S OFFICE CLANTON CHILTON AL0140000 SHERIFF'S OFFICE DOUBLE SPRINGS WINSTON AL0670000
11,SHERIFF'S OFFICE LAFAYETTE CHAMBERS. AL0120000 SILAS PD SILAS CHOCTAW ALO150400
11,SHERIFF'S OFFICE ASHLAND CLAY ALO170000 SILVERHILL PD SILVERHILL BALDWIN AL0050700
11,SHERIFF'S OFFICE GROVE HILL CLARKE ALO160000 SIPSEY PD SIPSEY MACON AL0460900
11,SHERIFF'S OFFICE HEFLIN CLEBURNE ALO180000 SIPSEY PD SIPSEY WALKER AL0640900 ©
11,SHERIFF'S OFFICE ANDALUSIA COVINGTON AL0230000 SLOCOMB PD SLOCOMB GENEVA AL0340400
11,SHERIFF'S OFFICE ENTERPRISE COFFEE ALO190000 SNEAD PD SNEAD BLOUNT AL0080400
11,SHERIFF'S OFFICE EVERGREEN CONECUH AL0210000 SOMERVILLE PD SOMERVILLE MORGAN AL0520600
11,1-4
11,3-77
12,LAW ENFORCEMENT AGENCIES ALABAMA
12,© AGENCY ADDRESS COUNTY ORI AGENCY ADDRESS COUNTY ORI
12,SOUTHSIDE PD GADSDEN ETOWAH ALO310700 WAVERLY PD WAVERLY CHAMBERS ALO120300
12,SPRINGVILLE PD SPRINGVILLE ST. CLAIR AL0580400 WEAVER PD WEAVER CALHOUN ALO110400
12,ST. FLORIAN FLORENCE LAUDERDALE —_AL0410400 WEDOWEE PD WEDOWEE RANDOLPH AL0580300
12,STATE DEPARTMENT OF MONTGOMERY N/A AL0030300 “SHERIFF'S OFFICE WEDOWEE RANDOLPH ALO560000
12,CONSERVATION AND WEST ALABAMA NARCOTICS TUSCALOOSA TUSCALOOSA —AL0630400
12,NATURAL SQUAD
12,STATE DEPARTMENT OF MONTGOMERY N/A AL0030200 WEST BLOCTON PD WEST BLOCTON BIBB AL0070300
12,TOXICOLOGY WESTON PD WESTON MARION AL0490600
12,STEELE PO STEELE ST. CLAIR AL0580900 WETUMPKA PD WETUMPKA ELMORE AL0290100
12,SULLIGENT PD SULLIGENT LAMAR AL0400100 “SHERIFF'S OFFICE WETUMPKA ELMORE ALo290000
12,SUMITON PD SUMITON WALKERS AL0640500 WILMER PD WILMER MOBILE Lo020900
12,SUMMERDALE PD SUMMERDALE BALOWIN AL0050900 WILSONVILLE PD WILSONVILLE SHELBY AL0591000
12,SYLACAUGA PD SYLACAUGA TALLADEGA ALO610100 WILTON PD WILTON SHELBY 10500800
12,SYLVANIA PD SYLVANIA DE KALB ALozB1200 WINFIELD PD WINFIELD MARION L0490200
12,TALLADEGA PD TALLADEGA TALLADEGA AL0610200 YORK PD YORK SUMTER aL000100
12,*SHERIFF’S OFFICE TALLADEGA TALLADEGA AL0610000 FEDERAL AGENCIES
12,"""WALDO PO TALLADEGA TALLADEGA ALO610500 ALABAMA ARMY AMMO PLANT CHILDERSBURG N/A ALUSAD000"
12,TALLASSEE PD TALLASSEE ELMORE AL0290200
12,ANNISTON ARMY DEPOT BYNUM N/A ALUSA0100
12,"TARRANT PD TARRANT JEFFERSON ALO010800 BUREAU OF ALCOHOL, TUSCALOOSA N/A ALATF1100"
12,THOMASTON PD THOMASTON MARENGO AL0480300 TOBACCO AND FIREARMS
12,"THOMASVILLE PD THOMASVILLE CLARKE AL0160200 BUREAU OF ALCOHOL, OPELIKA N/A ALATF1000"
12,THORSBY PD THORSBY CHILTON AL0140400 TOBACCO AND FIREARMS
12,"TOWN CREEK PD TOWN CREEK LAWRENCE Al0420200 BUREAU OF ALCOHOL, JACKSON N/A ALATF0900"
12,TOWN OF HELENA PD HELENA SHELBY AL0590700 TOBACCO AND FIREARMS
12,"TOXEY PD TOXEY CHOCTAW ALO150500 BUREAU OF ALCOHOL, BIRMINGHAM N/A ALATFBHOO"
12,TRAFFORD PD TRAFFORD JEFFERSON AL0012500 TOBACCO AND FIREARMS
12,"TRIANA PD MADISON MADISON AL.0470600 BUREAU OF ALCOHOL, HUNTSVILLE N/A ALATF0800"
12,@ TRINITY PD TRINITY MORGAN AL0520700 TOBACCO AND FIREARMS
12,"TROY PD TROY PIKE AL0550100 BUREAU OF ALCOHOL, HALEYVILLE N/A ALATFO700"
12,"“SHERIFF'S OFFICE TROY PIKE ALO5S0000 BUREAU OF ALCOHOL, GADSDEN N/A ALATFO600"
12,TRUSSVILLE PD TRUSSVILLE JEFFERSON AL0012100 TOBACCO AND FIREARMS
12,"TUSCALOOSA PD TUSCALOOSA TUSCALOOSA —AL0630100 BUREAU OF ALCOHOL, DOTHAN N/A ALATFO500"
12,*ALABAMA STATE TROOPERS TUSCALOOSA N/A ALAST6300 TOBACCO AND FIREARMS
12,"“SHERIFF'S OFFICE TUSCALOOSA TUSCALOOSA AL0630000 BUREAU OF ALCOHOL, MONTGOMERY N/A ALATF0400"
12,*WEST ALABAMA NARCOTICS TUSCALOOSA TUSCALOOSA —_AL0630400 TOBACCO AND FIREARMS
12,"SQUAD BUREAU OF ALCOHOL, MOBILE N/A ALATFO300"
12,TUSCUMBIA PD TUSCUMBIA COLBERT AL0200200 TOBACCO AND FIREARMS
12,"*SHERIFF'S OFFICE TUSCUMBIA COLBERT AL0200000 BUREAU OF ALCOHOL, FLORENCE N/A ALATFO200"
12,TUSKEGEE INSTITUTE PD TUSKEGEE MACON AL0460300 TOBACCO AND FIREARMS
12,"TUSKEGEE PD TUSKEGEE MACON AL0460100 BUREAU OF ALCOHOL, ANNISTON N/A ALATFO100"
12,“SHERIFF'S OFFICE TUSKEGEE MACON AL0460000 TOBACCO AND FIREARMS
12,UNION SPRINGS PD UNION SPRINGS BULLOCK AL0090100 Sa hNeTRAnen BIRMINGHAM N/A ALDEAO100
12,*SHERIFF'S OFFICE UNION SPRINGS BULLOCK AL0090000 DRUG ENFORCEMENT MOBILE WA ALDEA0200
12,UNIONTOWN PD UNIONTOWN PERRY AL0530200 ADMINISTRATION
12,UNIV OF ALABAMA CAMPUS PD BIRMINGHAM N/A AL0012400 at MOBILE NIA ALFBIMOOO
12,UNIVERSITY OF ALABAMA PD — UNIVERSITY N/A AL0630300 FBI BIRMINGHAM N/A ALFRIBHOO
12,VALLEY HEAD PD VALLEY HEAD DE KALB AL0281300 FORT MCCLELLAN ANNISTON N/A ALUSAD200
12,*HAMMONDVILLE PD VALLEY HEAD DE KALB AL0280800 FORT RUCKER DALEVILLE NA ALUSAN300
12,VERNON PD VERNON LAMAR AL0400200 INTERNAL REVENUE SERVICE 8iIRMINGHAM N/A ALIRS6300
12,"""SHERIFF'S OFFICE VERNON LAMAR AL0400000 INTELLIGENCE DIVISION"
12,"VESTAVIA HILLS PD VESTAVIA HILLS JEFFERSON ALO010900 OSI, MAXWELL AFB MONTGOMERY N/A ALOSIO8O0"
12,VINA PD VINA FRANKLIN AL0330400 PHOSPHATE DEV WORKS MUSCLE SHOALS N/A ALUSA0400
12,VINCENT PD VINCENT SHELBY AL0590500 REDSTONE ARSENAL HUNTSVILLE N/A ALUSA0500
12,YRREDENBURGH PD VREDENBURGH PD MONROE ALO510500 SECURITY POLICE MAXWELL AIR N/A ALAFO0100
12,}. WADLEY PD WADLEY RANDOLPH AL0560200 THEODORE ARMY TERMINAL THEODORE N/A ALUSAO600
12,", WALDO PD TALLADEGA TALLADEGA AL0610500 U. S. CUSTOMS SERVICE MOBILE N/A ALUSCO200"
12,WARRIOR PD WARRIOR JEFFERSON AL0012300 INSPECTION AND CONTROL
12,WATERLOO PD WATERLOO LAUDERDALE —AL0410200 U. S. SECRET SERVICE MONTGOMERY N/A ALSS33100
12,1-5
12,3-77
13,LAW ENFORCEMENT AGENCIES ALABAMA
13,AGENCY ADDRESS COUNTY ORI AGENCY ADDRESS COUNTY OR! ©
13,U. §. SECRET SERVICE MOBILE N/A ALSS31900 US. CUSTOMS SERVICE BIRMINGHAM N/A ALUSCO100
13,INSPECTION AND CONTROL
13,"U. 8, SECRET SERVICE BIRMINGHAM N/A ALSS30200 UNITED STATES MARSHAL BIRMINGHAM N/A ALUSMO100"
13,U.S. CUSTOMS SERVICE OFFICE MOBILE N/A ALUSC5000 UNITED STATES MARSHAL MOBILE N/A ALUSMO0300
13,OF INVESTIGATIONS UNITED STATES MARSHAL MONTGOMERY N/A ALUSM0200
13,1-6
13,3-77
14,LAW ENFORCEMENT AGENCIES ALASKA
14,© AGENCY ADDRESS COUNTY oR! AGENCY ADDRESS COUNTY ORI
14,STATE AND LOCAL AGENCIES WRANGELL PD WRANGELL N/A AK0011100
14,ALASKA STATE POLICE JUNEAU N/A AKASPO000 FEDERAL AGENCIES
14,"ALASKA STATE TROOPERS ANCHORAGE N/A AKASTO100 BUREAU OF ALCOHOL, ANCHORAGE N/A AKATF0200"
14,ALASKA STATE TROOPERS BETHEL N/A AKASTO800 TOBACCO AND FIREARMS
14,ALASKA STATE TROOPERS FAIRBANKS N/A AKASTO200 DRUG ENFORCEMENT FAIRBANKS N/A AKDEA0200
14,ALASKA STATE TROOPERS © GLENNALLEN N/A __ AKASTOB00 ADMINISTRATION
14,ALASKA STATE TROOPERS JUNEAU N/A AKASTO000 DRUG ENFORCEMENT ANCHORAGE N/A AKDEA0100
14,ALASKA STATE TROOPERS KETCHIKAN NA AKASTO300 ADBANISTRATION
14,ALASKA STATE TROOPERS KODIAK NA AKASTO500 FBI ; snoOnage N/A AKFBIANOG
14,FEDERAL AVIATION ANCHORAGE N/A AKFAAQ100
14,AASKA STATE TROOPERS PALMER NA nrasroroy | _POMNSTRATIN AR
14,ALASKA STATE TROOPERS © SOLDOTNA N/A AKASTO400 FORT RICHARDSON ANCHORAGE NA AKUSAO0O0
14,IMMIGRATION AND ANCHORAGE N/A AKINSANOO
14,ANCHORAGE INTERNATIONAL ANCHORAGE N/A AK0012700 NATURALIZATION SERVICE
14,AIRPORT SECURITY POLICE INTERNAL REVENUE SERVICE ANCHORAGE N/A AKIRS9200
14,ANCHORAGE PD ANCHORAGE N/A AKo010100 avalshapelinionaenynnil
14,ALASKA STATE TROOPERS — ANCHORAGE N/A AKASTO100 KATMAI NATIONAL MONUMENT KING SALMON N/A AKDI00100
14,SPENARD ee weet aeeneeris y ‘ vcnscemn MOUNT MCKINLEY NATIONAL P MCKINLEY PARK N/A AKDI00200
14,"ANN EAVE pO INDIAN METLA AK0012500 OSI, ELMENDORF AFB ANCHORAGE N/A AKOSI8100"
14,BETHEL PD BETHEL WA AKo011300 SECURITY POLICE ELMENOORE AIR FORCE N/A AKAF00100
14,"""ALASKA STATE TROOPERS BETHEL N/A AKASTO600 ."
14,STATE TROOPERS SITKA NATIONAL SITKA N/A AKDI00300
14,CORDOVA PD CORDOVA N/A AK0011400 HISTORICALPARK
14,FAIRBANKS INTERNATIONAL FAIRBANKS N/A AK0012600
14,U. S. COAST GUARD DISTRICT JUNEA‘ N/A
14,AIRPORT SECURITY POLICE OFFICE CT JUNEAU AKCGO1700
14,FAIRBANKS PD FAIRBANKS N/A AK0010200 U. S. CUSTOMS SERVICE FAIRBANKS N/A AKUSC0200
14,“ALASKA STATE TROOPERS FAIRBANKS N/A AKAST0200 INSPECTION AND CONTROL
14,© FORT YUKON PD FORT YUKON N/A AK0012800 U. S. CUSTOMS SERVICE ANCHORAGE N/A AKUSCO100
14,HAINES PD HAINES N/A AK0012100 INSPECTION AND CONTROL
14,HOMER PD HOMER N/A AK0012200 U. S. CUSTOMS SERVICE ANCHORAGE N/A AKUSC5000
14,JUNEAU PO JUNEAU N/A AK0010300 OFFICE OF INVESTIGATIONS
14,*ALASKA STATE TROOPERS JUNEAU N/A AKASTOCO0 U. S. CUSTOMS SERVICE WRANGELL N/A AKUSC1100
14,*ALASKA STATE POLICE JUNEAU N/A AKASPOOOO INSPECTION AND CONTROL
14,KENAI PD KENA NIA AK0012900 U. $. CUSTOMS SERVICE SKAGWAY N/A AKUSC1000
14,INSPECTION AND CONTROL
14,KETCHIKAN PD KETCHIKAN WA AK0010400 U. S. CUSTOMS SERVICE SITKA N/A AKUSCO900
14,*ALASKA STATE TROOPERS KETCHIKAN N/A AKASTO300 INSPECTION AND CONTROL
14,"KODIAK PD KODIAK NIA AK0010500 U. §, CUSTOMS SERVICE SAND POINT N/A AKUSCo800"
14,*ALASKA STATE TROOPERS KODIAK N/A AKAST0500 INSPECTION AND CONTROL
14,KOTZEBUE PD KOTZEBUE N/A AK0011600 U. S. CUSTOMS SERVICE PETERSBURG N/A AKUSCO700
