"state","agency_name","hyperlink","document_type","original_state_folder","sanitized_state_folder","original_agency_folder","sanitized_agency_folder","original_filename","sanitized_filename","saved_path","file_hash"
"OKLAHOMA","Hughes County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/HughesCoSOOK_TFM_MOA_05112026.pdf","MOA","OKLAHOMA","OKLAHOMA","Hughes County Sheriff's Office","Hughes_County_Sheriff's_Office","HughesCoSOOK_TFM_MOA_05112026.pdf","MOA_HughesCoSOOK_TFM_MOA_05112026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Hughes_County_Sheriff's_Office/MOA_HughesCoSOOK_TFM_MOA_05112026.pdf","0132e797ae62dcdbcaeec5c35e25fde34d7a56ea0845f0012966e4b4ef651b7c"
"OKLAHOMA","Johnston County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/JohnstonCoSOOK_TFM_MOA_5042026.pdf","MOA","OKLAHOMA","OKLAHOMA","Johnston County Sheriff's Office","Johnston_County_Sheriff's_Office","JohnstonCoSOOK_TFM_MOA_5042026.pdf","MOA_JohnstonCoSOOK_TFM_MOA_5042026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Johnston_County_Sheriff's_Office/MOA_JohnstonCoSOOK_TFM_MOA_5042026.pdf","bbc21efdd5aa07a0893a4b75530c934bc546606f6ec71e816ac1fc4fbcc8e546"
"OKLAHOMA","Kiefer Police Department","https://www.ice.gov/doclib/287gMOA/KieferPoliceDeptOK_TFM_MOA_04292026.pdf","MOA","OKLAHOMA","OKLAHOMA","Kiefer Police Department","Kiefer_Police_Department","KieferPoliceDeptOK_TFM_MOA_04292026.pdf","MOA_KieferPoliceDeptOK_TFM_MOA_04292026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Kiefer_Police_Department/MOA_KieferPoliceDeptOK_TFM_MOA_04292026.pdf","da64710908b34a6e2cfa818c8f49ff4fa0982366d71418a5be96afbb17bb472e"
"OKLAHOMA","Lincoln County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/LincolnCoSheriffsOfficeOK_TFM_MOA_10172025.pdf","MOA","OKLAHOMA","OKLAHOMA","Lincoln County Sheriff's Office","Lincoln_County_Sheriff's_Office","LincolnCoSheriffsOfficeOK_TFM_MOA_10172025.pdf","MOA_LincolnCoSheriffsOfficeOK_TFM_MOA_10172025.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Lincoln_County_Sheriff's_Office/MOA_LincolnCoSheriffsOfficeOK_TFM_MOA_10172025.pdf","860fd6f76b83293c1e13925dbbb7d53da75d24dc4fee7b3b8fd05d984e734c65"
"OKLAHOMA","Lincoln County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/LincolnCoSheriffsOfficeOK_WSO_MOA_05.13.2025.pdf","MOA","OKLAHOMA","OKLAHOMA","Lincoln County Sheriff's Office","Lincoln_County_Sheriff's_Office","LincolnCoSheriffsOfficeOK_WSO_MOA_05.13.2025.pdf","MOA_LincolnCoSheriffsOfficeOK_WSO_MOA_05.13.2025.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Lincoln_County_Sheriff's_Office/MOA_LincolnCoSheriffsOfficeOK_WSO_MOA_05.13.2025.pdf","0b366a87146dd9d84632e45daec62deb4fc4012d96be349fde6e732dad5acb5e"
"OKLAHOMA","Logan County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/LoganCoSheriffsOfficeOK_JEM_MOA_02282025.pdf","MOA","OKLAHOMA","OKLAHOMA","Logan County Sheriff's Office","Logan_County_Sheriff's_Office","LoganCoSheriffsOfficeOK_JEM_MOA_02282025.pdf","MOA_LoganCoSheriffsOfficeOK_JEM_MOA_02282025.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Logan_County_Sheriff's_Office/MOA_LoganCoSheriffsOfficeOK_JEM_MOA_02282025.pdf","73223534f6e18f418be0a27677b00b50206fe6a60ffae61ea539699ebccd3843"
"OKLAHOMA","Major County Sheriff's Department","https://www.ice.gov/doclib/287gMOA/MajorCoSOOK_TFM_MOA_12082025.pdf","MOA","OKLAHOMA","OKLAHOMA","Major County Sheriff's Department","Major_County_Sheriff's_Department","MajorCoSOOK_TFM_MOA_12082025.pdf","MOA_MajorCoSOOK_TFM_MOA_12082025.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Major_County_Sheriff's_Department/MOA_MajorCoSOOK_TFM_MOA_12082025.pdf","9b48a9acf8afb2ea88d905aa8f89a4f947265a700b2fd24f7d4691b173a8f290"
"OKLAHOMA","McIntosh County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/McIntoshCoSheriffsOfficeOK_TFM_MOA_02102026.pdf","MOA","OKLAHOMA","OKLAHOMA","McIntosh County Sheriff's Office","McIntosh_County_Sheriff's_Office","McIntoshCoSheriffsOfficeOK_TFM_MOA_02102026.pdf","MOA_McIntoshCoSheriffsOfficeOK_TFM_MOA_02102026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/McIntosh_County_Sheriff's_Office/MOA_McIntoshCoSheriffsOfficeOK_TFM_MOA_02102026.pdf","7cc562cb579c0dbcf60a0101780cb94fc5549a2563c33e5e097c46148fadbfdf"
"OKLAHOMA","Minco Police Department","https://www.ice.gov/doclib/287gMOA/MincoPDOK_TFM_MOA_05012026.pdf","MOA","OKLAHOMA","OKLAHOMA","Minco Police Department","Minco_Police_Department","MincoPDOK_TFM_MOA_05012026.pdf","MOA_MincoPDOK_TFM_MOA_05012026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Minco_Police_Department/MOA_MincoPDOK_TFM_MOA_05012026.pdf","ac4c47687bf8bebe429173a132f33eaec27aa4eeb8e027cf498f2ca649777201"
"OKLAHOMA","Mounds Police Department","https://www.ice.gov/doclib/287gMOA/MoundsPoliceDeptOK_TFM_MOA_04132026.pdf","MOA","OKLAHOMA","OKLAHOMA","Mounds Police Department","Mounds_Police_Department","MoundsPoliceDeptOK_TFM_MOA_04132026.pdf","MOA_MoundsPoliceDeptOK_TFM_MOA_04132026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Mounds_Police_Department/MOA_MoundsPoliceDeptOK_TFM_MOA_04132026.pdf","9fc1d086bde55ced175991cd1365623580e5bbac3e5e8783a8e08ba157ab9917"
"OKLAHOMA","Muskogee County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/MuskogeeCoOK_WSO_MOA_04.16.2025.pdf","MOA","OKLAHOMA","OKLAHOMA","Muskogee County Sheriff's Office","Muskogee_County_Sheriff's_Office","MuskogeeCoOK_WSO_MOA_04.16.2025.pdf","MOA_MuskogeeCoOK_WSO_MOA_04.16.2025.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Muskogee_County_Sheriff's_Office/MOA_MuskogeeCoOK_WSO_MOA_04.16.2025.pdf","22adda1807d8c2ba8bbdb633db7f6eb3a1657b73218bd15e97b9f3ff58169863"
"OKLAHOMA","Noble County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/NobleCoSheriffsOfficeOK_TFM_MOA_04202026.pdf","MOA","OKLAHOMA","OKLAHOMA","Noble County Sheriff's Office","Noble_County_Sheriff's_Office","NobleCoSheriffsOfficeOK_TFM_MOA_04202026.pdf","MOA_NobleCoSheriffsOfficeOK_TFM_MOA_04202026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Noble_County_Sheriff's_Office/MOA_NobleCoSheriffsOfficeOK_TFM_MOA_04202026.pdf","04276efbd0ee698905ae51a87241ac71e7fa43f8b87228c44f7556082d755a69"
"OKLAHOMA","Nowata Police Department","https://www.ice.gov/doclib/287gMOA/NowataPoliceDeptOK_TFM_MOA_04302026.pdf","MOA","OKLAHOMA","OKLAHOMA","Nowata Police Department","Nowata_Police_Department","NowataPoliceDeptOK_TFM_MOA_04302026.pdf","MOA_NowataPoliceDeptOK_TFM_MOA_04302026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Nowata_Police_Department/MOA_NowataPoliceDeptOK_TFM_MOA_04302026.pdf","ee7443ca73490845dd362896bb7e2a72d4df5df701245935893c996201eb5c89"
"OKLAHOMA","Office of The District Attorney - Eighth District","https://www.ice.gov/doclib/287gMOA/OfficeDistrictAttorneyEightDistrictOK_TFM_MOA_05042026.pdf","MOA","OKLAHOMA","OKLAHOMA","Office of The District Attorney - Eighth District","Office_of_The_District_Attorney_-_Eighth_District","OfficeDistrictAttorneyEightDistrictOK_TFM_MOA_05042026.pdf","MOA_OfficeDistrictAttorneyEightDistrictOK_TFM_MOA_05042026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Office_of_The_District_Attorney_-_Eighth_District/MOA_OfficeDistrictAttorneyEightDistrictOK_TFM_MOA_05042026.pdf","c480f2b27f338edbda49986de0d49746c0ee53c0c5fbd60b8d3f768e27033127"
"OKLAHOMA","Okfuskee County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/OkfuskeeCoSheriffsOfficeOK_TFM_MOA_04222026.pdf","MOA","OKLAHOMA","OKLAHOMA","Okfuskee County Sheriff's Office ","Okfuskee_County_Sheriff's_Office","OkfuskeeCoSheriffsOfficeOK_TFM_MOA_04222026.pdf","MOA_OkfuskeeCoSheriffsOfficeOK_TFM_MOA_04222026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Okfuskee_County_Sheriff's_Office/MOA_OkfuskeeCoSheriffsOfficeOK_TFM_MOA_04222026.pdf","c259e82ba75992c4dc8aab4ba130773aa65f0909a07bbad9f5fba3d0aac08f7d"
"OKLAHOMA","Oklahoma Bureau of Investigation","https://www.ice.gov/doclib/287gMOA/OklahomaBureauInvestigation_TFM_MOA_02.18.25.pdf","MOA","OKLAHOMA","OKLAHOMA","Oklahoma Bureau of Investigation","Oklahoma_Bureau_of_Investigation","OklahomaBureauInvestigation_TFM_MOA_02.18.25.pdf","MOA_OklahomaBureauInvestigation_TFM_MOA_02.18.25.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Oklahoma_Bureau_of_Investigation/MOA_OklahomaBureauInvestigation_TFM_MOA_02.18.25.pdf","8b445dd1a4432a22f709217bf5f76ccd76781ac9d589430ac2a717acc33364d3"
"OKLAHOMA","Oklahoma Bureau of Narcotics","https://www.ice.gov/doclib/287gMOA/OklahomaBureauNarcotics_TFM_MOA_02.18.25.pdf","MOA","OKLAHOMA","OKLAHOMA","Oklahoma Bureau of Narcotics","Oklahoma_Bureau_of_Narcotics","OklahomaBureauNarcotics_TFM_MOA_02.18.25.pdf","MOA_OklahomaBureauNarcotics_TFM_MOA_02.18.25.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Oklahoma_Bureau_of_Narcotics/MOA_OklahomaBureauNarcotics_TFM_MOA_02.18.25.pdf","446638d5008fe0398e3ad27a0e29f1632690c868d5c0c8265d5faae52b3314f4"
"OKLAHOMA","Oklahoma Department of Corrections","https://www.ice.gov/doclib/287gMOA/DeptCorrectionOK_JEM_MOA_02252025.pdf","MOA","OKLAHOMA","OKLAHOMA","Oklahoma Department of Corrections","Oklahoma_Department_of_Corrections","DeptCorrectionOK_JEM_MOA_02252025.pdf","MOA_DeptCorrectionOK_JEM_MOA_02252025.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Oklahoma_Department_of_Corrections/MOA_DeptCorrectionOK_JEM_MOA_02252025.pdf","18e0fd8e24e7392c4dd094a47030d22ff434cefacc1b69fc22db12c059fab3b9"
"OKLAHOMA","Oklahoma Department of Corrections","https://www.ice.gov/doclib/287gMOA/DeptCorrectionOK_WSO_MOA_02252025.pdf.pdf","MOA","OKLAHOMA","OKLAHOMA","Oklahoma Department of Corrections","Oklahoma_Department_of_Corrections","DeptCorrectionOK_WSO_MOA_02252025.pdf.pdf","MOA_DeptCorrectionOK_WSO_MOA_02252025.pdf.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Oklahoma_Department_of_Corrections/MOA_DeptCorrectionOK_WSO_MOA_02252025.pdf.pdf","2d99fc87ee9cea84478e1490ae76e4378716d0ed4c4689294602acfd19708bcf"
"OKLAHOMA","Oklahoma Department of Public Safety","https://www.ice.gov/doclib/287gMOA/OklahomaDeptPublicSafety_TFM_MOA_02.18.25.pdf","MOA","OKLAHOMA","OKLAHOMA","Oklahoma Department of Public Safety","Oklahoma_Department_of_Public_Safety","OklahomaDeptPublicSafety_TFM_MOA_02.18.25.pdf","MOA_OklahomaDeptPublicSafety_TFM_MOA_02.18.25.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Oklahoma_Department_of_Public_Safety/MOA_OklahomaDeptPublicSafety_TFM_MOA_02.18.25.pdf","f2a16676c10887ca10d8abd24f6772ef76e520abe78e751eb1538e3536e23776"
"OKLAHOMA","Okmulgee County Criminal Justice Authority","https://www.ice.gov/doclib/287gMOA/OkmulgeeCoCriminalJusticeAuthority_WSO_MOA_02242025.pdf","MOA","OKLAHOMA","OKLAHOMA","Okmulgee County Criminal Justice Authority","Okmulgee_County_Criminal_Justice_Authority","OkmulgeeCoCriminalJusticeAuthority_WSO_MOA_02242025.pdf","MOA_OkmulgeeCoCriminalJusticeAuthority_WSO_MOA_02242025.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Okmulgee_County_Criminal_Justice_Authority/MOA_OkmulgeeCoCriminalJusticeAuthority_WSO_MOA_02242025.pdf","cc3a1a7542489e8731328f84d8a2f4ba6a4328951a75e82ae9834d782b0a2bda"
"OKLAHOMA","Okmulgee County District Attorney's Office","https://www.ice.gov/doclib/287gMOA/OkmulgeeCoDAOK_TFM_MOA_082825.pdf","MOA","OKLAHOMA","OKLAHOMA","Okmulgee County District Attorney's Office","Okmulgee_County_District_Attorney's_Office","OkmulgeeCoDAOK_TFM_MOA_082825.pdf","MOA_OkmulgeeCoDAOK_TFM_MOA_082825.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Okmulgee_County_District_Attorney's_Office/MOA_OkmulgeeCoDAOK_TFM_MOA_082825.pdf","3ff4ced3da860ef5b61e6bd3d423e8e5c3fa6ac0b878df532356f41f56899fa9"
"OKLAHOMA","Okmulgee County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/OkmulgeeCoSheriffsOfficeOK_TFM_MOA_02252026.pdf","MOA","OKLAHOMA","OKLAHOMA","Okmulgee County Sheriff's Office","Okmulgee_County_Sheriff's_Office","OkmulgeeCoSheriffsOfficeOK_TFM_MOA_02252026.pdf","MOA_OkmulgeeCoSheriffsOfficeOK_TFM_MOA_02252026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Okmulgee_County_Sheriff's_Office/MOA_OkmulgeeCoSheriffsOfficeOK_TFM_MOA_02252026.pdf","e2a57ab92019b1e217a8a934eb0a8cc066313d3a942b62984f98eb3993385e4d"
"OKLAHOMA","Ottawa County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/OttawaCoSheriffsOfficeOK_TFM_MOA_02232026.pdf","MOA","OKLAHOMA","OKLAHOMA","Ottawa County Sheriff's Office ","Ottawa_County_Sheriff's_Office","OttawaCoSheriffsOfficeOK_TFM_MOA_02232026.pdf","MOA_OttawaCoSheriffsOfficeOK_TFM_MOA_02232026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Ottawa_County_Sheriff's_Office/MOA_OttawaCoSheriffsOfficeOK_TFM_MOA_02232026.pdf","202e88adc346bbe644a4b301b85e040770d08ebda31abf0fc26fc889426c1b42"
"OKLAHOMA","Piedmont Police Department","https://www.ice.gov/doclib/287gMOA/PiedmontPoliceDeptOK_TFM_MOA_05262026.pdf","MOA","OKLAHOMA","OKLAHOMA","Piedmont Police Department","Piedmont_Police_Department","PiedmontPoliceDeptOK_TFM_MOA_05262026.pdf","MOA_PiedmontPoliceDeptOK_TFM_MOA_05262026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Piedmont_Police_Department/MOA_PiedmontPoliceDeptOK_TFM_MOA_05262026.pdf","ee15abac91fd94e8c0fedd3ec6ac2526dfa9d8b001868de7a75909eb5ea50740"
"OKLAHOMA","Porum Police Department","https://www.ice.gov/doclib/287gMOA/PorumPoliceDeptOK_TFM_MOA_04272026.pdf","MOA","OKLAHOMA","OKLAHOMA","Porum Police Department","Porum_Police_Department","PorumPoliceDeptOK_TFM_MOA_04272026.pdf","MOA_PorumPoliceDeptOK_TFM_MOA_04272026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Porum_Police_Department/MOA_PorumPoliceDeptOK_TFM_MOA_04272026.pdf","6e58309426137a9919fd6c278e824a89727c010906e392863827dfab1fe25184"
"OKLAHOMA","Quinton Police Department","https://www.ice.gov/doclib/287gMOA/QuintonPDOK_TFM_MOA_06232026.pdf","MOA","OKLAHOMA","OKLAHOMA","Quinton Police Department","Quinton_Police_Department","QuintonPDOK_TFM_MOA_06232026.pdf","MOA_QuintonPDOK_TFM_MOA_06232026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Quinton_Police_Department/MOA_QuintonPDOK_TFM_MOA_06232026.pdf","3465f1d9bf6f759739e14e0d7eb6213be6969a5797d64964c317bac42f369b14"
"OKLAHOMA","Rogers County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/RogersCoSOOK_TFM_MOA_05312026.pdf","MOA","OKLAHOMA","OKLAHOMA","Rogers County Sheriff's Office","Rogers_County_Sheriff's_Office","RogersCoSOOK_TFM_MOA_05312026.pdf","MOA_RogersCoSOOK_TFM_MOA_05312026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Rogers_County_Sheriff's_Office/MOA_RogersCoSOOK_TFM_MOA_05312026.pdf","81f17a9d930f912de0d1f8fbd7d12a6cd87caf9eab1da04cfe59cb91bf1b2944"
"OKLAHOMA","Roland Police Department","https://www.ice.gov/doclib/287gMOA/RolandPoliceDeptOK_TFM_MOA_02172026.pdf","MOA","OKLAHOMA","OKLAHOMA","Roland Police Department","Roland_Police_Department","RolandPoliceDeptOK_TFM_MOA_02172026.pdf","MOA_RolandPoliceDeptOK_TFM_MOA_02172026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Roland_Police_Department/MOA_RolandPoliceDeptOK_TFM_MOA_02172026.pdf","ee3bdfc39640f9f3c819288327a3d0c38a3bf9a76b96d8ba336215490bbd9685"
"OKLAHOMA","Salina Police Department","https://www.ice.gov/doclib/287gMOA/SalinaPoliceDeptOK_TFM_MOA_05242026.pdf","MOA","OKLAHOMA","OKLAHOMA","Salina Police Department","Salina_Police_Department","SalinaPoliceDeptOK_TFM_MOA_05242026.pdf","MOA_SalinaPoliceDeptOK_TFM_MOA_05242026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Salina_Police_Department/MOA_SalinaPoliceDeptOK_TFM_MOA_05242026.pdf","2c19549f37264f73b2a8114f0cfd668f2c905606e8d7282308430d6233064d59"
"OKLAHOMA","Sequoyah County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/SequoyahCoSheriffsOfficeOK_TFM_MOA_10172025.pdf","MOA","OKLAHOMA","OKLAHOMA","Sequoyah County Sheriff's Office ","Sequoyah_County_Sheriff's_Office","SequoyahCoSheriffsOfficeOK_TFM_MOA_10172025.pdf","MOA_SequoyahCoSheriffsOfficeOK_TFM_MOA_10172025.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Sequoyah_County_Sheriff's_Office/MOA_SequoyahCoSheriffsOfficeOK_TFM_MOA_10172025.pdf","d570333c6f789e65b12b3f2fcebc9c569cb1650a3b31477cf3619316194812ba"
"OKLAHOMA","Sterling Police Department","https://www.ice.gov/doclib/287gMOA/SterlingOK_PoliceDept_TFM_MOA_03.07.2025.pdf","MOA","OKLAHOMA","OKLAHOMA","Sterling Police Department","Sterling_Police_Department","SterlingOK_PoliceDept_TFM_MOA_03.07.2025.pdf","MOA_SterlingOK_PoliceDept_TFM_MOA_03.07.2025.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Sterling_Police_Department/MOA_SterlingOK_PoliceDept_TFM_MOA_03.07.2025.pdf","012f2c1ba62124b7d68dc335227ebccb888d149049cd14af023f3861969dcb87"
"OKLAHOMA","Stigler Police Department","https://www.ice.gov/doclib/287gMOA/StiglerPDOK_TFM_MOA_05122026.pdf","MOA","OKLAHOMA","OKLAHOMA","Stigler Police Department","Stigler_Police_Department","StiglerPDOK_TFM_MOA_05122026.pdf","MOA_StiglerPDOK_TFM_MOA_05122026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Stigler_Police_Department/MOA_StiglerPDOK_TFM_MOA_05122026.pdf","07cebe18c91518a03dee8d361289ae1cbd4a370194b88043ebe76539f196b9ac"
"OKLAHOMA","Stratford Police Department","https://www.ice.gov/doclib/287gMOA/StratfordPoliceDeptOK_TFM_MOA_02102026.pdf","MOA","OKLAHOMA","OKLAHOMA","Stratford Police Department","Stratford_Police_Department","StratfordPoliceDeptOK_TFM_MOA_02102026.pdf","MOA_StratfordPoliceDeptOK_TFM_MOA_02102026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Stratford_Police_Department/MOA_StratfordPoliceDeptOK_TFM_MOA_02102026.pdf","847e77dd557ed91f620e4e56bc7525d1ff7e046ed4e1cb250e03bf77c06d89a8"
"OKLAHOMA","Stringtown Police Department","https://www.ice.gov/doclib/287gMOA/StringtownPoliceDeptOK_TFM_MOA_03082026.pdf","MOA","OKLAHOMA","OKLAHOMA","Stringtown Police Department","Stringtown_Police_Department","StringtownPoliceDeptOK_TFM_MOA_03082026.pdf","MOA_StringtownPoliceDeptOK_TFM_MOA_03082026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Stringtown_Police_Department/MOA_StringtownPoliceDeptOK_TFM_MOA_03082026.pdf","d72a602468c54a466e7d526a99ad15dbe7691c548c76eadd50c894c912e042d9"
"OKLAHOMA","Talala Police Department","https://www.ice.gov/doclib/287gMOA/TalalaPoliceDeptOK_TFM_MOA_04272026.pdf","MOA","OKLAHOMA","OKLAHOMA","Talala Police Department","Talala_Police_Department","TalalaPoliceDeptOK_TFM_MOA_04272026.pdf","MOA_TalalaPoliceDeptOK_TFM_MOA_04272026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Talala_Police_Department/MOA_TalalaPoliceDeptOK_TFM_MOA_04272026.pdf","8027019b112a6ade0d46475a2f509fb322794f3b3bc178f80db3f003f9763a4f"
"OKLAHOMA","Texas County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/TexasCoSheriffsOfficeOK_TFM_MOA_03282026.pdf","MOA","OKLAHOMA","OKLAHOMA","Texas County Sheriff's Office ","Texas_County_Sheriff's_Office","TexasCoSheriffsOfficeOK_TFM_MOA_03282026.pdf","MOA_TexasCoSheriffsOfficeOK_TFM_MOA_03282026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Texas_County_Sheriff's_Office/MOA_TexasCoSheriffsOfficeOK_TFM_MOA_03282026.pdf","a3f924955072ea97f31c45376f239bd30c916b03efac4896b4f3f71012701d2f"
"OKLAHOMA","Texas County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/TexasCoSheriffsOfficeOK_WSO_MOA_07232025.pdf","MOA","OKLAHOMA","OKLAHOMA","Texas County Sheriff's Office ","Texas_County_Sheriff's_Office","TexasCoSheriffsOfficeOK_WSO_MOA_07232025.pdf","MOA_TexasCoSheriffsOfficeOK_WSO_MOA_07232025.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Texas_County_Sheriff's_Office/MOA_TexasCoSheriffsOfficeOK_WSO_MOA_07232025.pdf","93717a6dbf90983248a50751a16417cbf4995e85523d60869428a030da0b9d85"
"OKLAHOMA","Tillman County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/TillmanCoSheriffsOfficeOK_TFM_MOA_06092026.pdf","MOA","OKLAHOMA","OKLAHOMA","Tillman County Sheriff's Office","Tillman_County_Sheriff's_Office","TillmanCoSheriffsOfficeOK_TFM_MOA_06092026.pdf","MOA_TillmanCoSheriffsOfficeOK_TFM_MOA_06092026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Tillman_County_Sheriff's_Office/MOA_TillmanCoSheriffsOfficeOK_TFM_MOA_06092026.pdf","200ba70a7ea9f8ddbaf238a592b2d3c223adc49f6e647716ca22a7f656a95ff9"
"OKLAHOMA","Tulsa County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gJEM_TulsaCoOK_06-08-2020.pdf","MOA","OKLAHOMA","OKLAHOMA","Tulsa County Sheriff's Office","Tulsa_County_Sheriff's_Office","287gJEM_TulsaCoOK_06-08-2020.pdf","MOA_287gJEM_TulsaCoOK_06-08-2020.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Tulsa_County_Sheriff's_Office/MOA_287gJEM_TulsaCoOK_06-08-2020.pdf","94c983bbfbb9379cb07f11d583bcd004c8849326c7ffc61127fa94bfb95c5b18"
"OKLAHOMA","Tulsa County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/Tulsa_add_JEM_MOA_06082020.pdf","addendum","OKLAHOMA","OKLAHOMA","Tulsa County Sheriff's Office","Tulsa_County_Sheriff's_Office","Tulsa_add_JEM_MOA_06082020.pdf","addendum_Tulsa_add_JEM_MOA_06082020.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Tulsa_County_Sheriff's_Office/addendum_Tulsa_add_JEM_MOA_06082020.pdf","fdd9c6047274b959f16d36b870094fcb7f79a154261d9a24145b031d237556c3"
"OKLAHOMA","Vinita Police Department","https://www.ice.gov/doclib/287gMOA/VinitaPoliceDeptOK_TFM_MOA_05132025.pdf","MOA","OKLAHOMA","OKLAHOMA","Vinita Police Department","Vinita_Police_Department","VinitaPoliceDeptOK_TFM_MOA_05132025.pdf","MOA_VinitaPoliceDeptOK_TFM_MOA_05132025.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Vinita_Police_Department/MOA_VinitaPoliceDeptOK_TFM_MOA_05132025.pdf","8a9d0ae8c9cf5105d6ead95521cd7e07ea65930514977fff832ff40710fe8c07"
"OKLAHOMA","Washita County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/WashitaCoSheriffsOfficeOK_TFM_MOA_03232026.pdf","MOA","OKLAHOMA","OKLAHOMA","Washita County Sheriff's Office","Washita_County_Sheriff's_Office","WashitaCoSheriffsOfficeOK_TFM_MOA_03232026.pdf","MOA_WashitaCoSheriffsOfficeOK_TFM_MOA_03232026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Washita_County_Sheriff's_Office/MOA_WashitaCoSheriffsOfficeOK_TFM_MOA_03232026.pdf","2cb1d3e279eba903672d543c4665c0b26f82f5d56076f99b21f399750502cda9"
"OKLAHOMA","Watts Police Department","https://www.ice.gov/doclib/287gMOA/WattsPDOK_TFM_MOA_06162026.pdf","MOA","OKLAHOMA","OKLAHOMA","Watts Police Department","Watts_Police_Department","WattsPDOK_TFM_MOA_06162026.pdf","MOA_WattsPDOK_TFM_MOA_06162026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Watts_Police_Department/MOA_WattsPDOK_TFM_MOA_06162026.pdf","dc7f5330cb79b892a63c624068b2c3686af7a26a24f51fed6b4e9b747cbf91d4"
"OKLAHOMA","Weatherford Police Department","https://www.ice.gov/doclib/287gMOA/WeatherfordPoliceDeptOK_JEM_MOA_06092026.pdf","MOA","OKLAHOMA","OKLAHOMA","Weatherford Police Department","Weatherford_Police_Department","WeatherfordPoliceDeptOK_JEM_MOA_06092026.pdf","MOA_WeatherfordPoliceDeptOK_JEM_MOA_06092026.pdf","agreements/agreements_20260902_013717/OKLAHOMA/Weatherford_Police_Department/MOA_WeatherfordPoliceDeptOK_JEM_MOA_06092026.pdf","31238e89e44c5946a7d98b1ecb819e1bf1a6cd4568e92b965018c15b67ce4c1d"
